datetime,open,high,low,close,volume
2024-01-02T19:28:00+00:00,16483.35,16484.95,16481.52,16484.16,469
2024-01-02T19:29:00+00:00,16481.5,16483.39,16480.12,16482.29,163
2024-01-02T19:30:00+00:00,16480.67,16481.23,16479.44,16479.5,397
2024-01-02T19:31:00+00:00,16478.41,16482.33,16477.92,16479.51,393
2024-01-02T19:32:00+00:00,16477.94,16479.1,16476.88,16477.12,325
2024-01-02T19:33:00+00:00,16477.23,16479.39,16475.44,16478.8,462
2024-01-02T19:34:00+00:00,16477.96,16478.6,16476.11,16477.28,180
2024-01-02T19:35:00+00:00,16477.82,16480.55,16476.73,16478.49,97
2024-01-02T19:36:00+00:00,16473.57,16474.88,16473.3,16474.51,87
2024-01-02T19:37:00+00:00,16473.96,16474.86,16472.45,16474.61,295
2024-01-02T19:38:00+00:00,16476.1,16478.58,16473.94,16474.12,429
2024-01-02T19:39:00+00:00,16477.93,16478.82,16477.62,16477.74,359
2024-01-02T19:40:00+00:00,16474.64,16476.41,16474.36,16475.35,382
2024-01-02T19:41:00+00:00,16477.16,16479.33,16477.05,16477.93,100
2024-01-02T19:42:00+00:00,16477.49,16479.64,16477.19,16478.59,73
2024-01-02T19:43:00+00:00,16479.75,16480.58,16479.01,16480.02,349
2024-01-02T19:44:00+00:00,16478.03,16479.62,16476.38,16478.74,305
2024-01-02T19:45:00+00:00,16479.38,16481.51,16477.64,16480.45,300
2024-01-02T19:46:00+00:00,16483.57,16483.61,16483.15,16483.35,418
2024-01-02T19:47:00+00:00,16482.18,16485.28,16479.84,16482.48,80
2024-01-02T19:48:00+00:00,16478.63,16480.98,16478.5,16479.98,120
2024-01-02T19:49:00+00:00,16479.17,16479.22,16478.31,16478.47,308
2024-01-02T19:50:00+00:00,16478.28,16480.41,16475.65,16477.16,58
2024-01-02T19:51:00+00:00,16477.57,16479.04,16476.61,16476.72,190
2024-01-02T19:52:00+00:00,16474.95,16474.98,16471.42,16474.0,141
2024-01-02T19:53:00+00:00,16477.33,16477.8,16476.65,16477.28,319
2024-01-02T19:54:00+00:00,16477.71,16478.18,16475.85,16477.14,174
2024-01-02T19:55:00+00:00,16477.0,16477.93,16474.33,16476.46,384
2024-01-02T19:56:00+00:00,16479.34,16480.33,16478.36,16480.09,376
2024-01-02T19:57:00+00:00,16481.4,16482.68,16481.0,16481.0,451
2024-01-02T19:58:00+00:00,16479.97,16480.38,16478.99,16479.75,494
2024-01-02T19:59:00+00:00,16477.26,16477.62,16474.03,16476.74,400
2024-01-02T20:00:00+00:00,16480.73,16481.36,16479.79,16481.24,156
2024-01-02T20:01:00+00:00,16479.66,16480.33,16478.48,16480.05,89
2024-01-02T20:02:00+00:00,16480.73,16481.68,16477.96,16478.63,246
2024-01-02T20:03:00+00:00,16477.65,16479.57,16477.11,16477.25,306
2024-01-02T20:04:00+00:00,16476.94,16478.5,16475.48,16478.0,364
2024-01-02T20:05:00+00:00,16479.51,16479.55,16478.35,16478.64,189
2024-01-02T20:06:00+00:00,16478.54,16480.92,16478.0,16479.41,349
2024-01-02T20:07:00+00:00,16480.04,16481.62,16478.49,16479.95,415
2024-01-02T20:08:00+00:00,16481.86,16483.29,16480.04,16480.72,234
2024-01-02T20:09:00+00:00,16483.31,16483.71,16482.23,16483.29,188
2024-01-02T20:10:00+00:00,16484.11,16484.76,16482.56,16483.12,95
2024-01-02T20:11:00+00:00,16483.67,16484.97,16483.06,16484.11,247
2024-01-02T20:12:00+00:00,16485.98,16488.02,16482.47,16486.13,174
2024-01-02T20:13:00+00:00,16483.24,16483.92,16482.8,16483.44,204
2024-01-02T20:14:00+00:00,16483.89,16484.73,16483.13,16483.78,234
2024-01-02T20:15:00+00:00,16486.82,16488.49,16485.68,16487.35,150
2024-01-02T20:16:00+00:00,16485.88,16486.53,16485.24,16486.48,491
2024-01-02T20:17:00+00:00,16483.84,16485.65,16481.66,16484.7,354
2024-01-02T20:18:00+00:00,16485.76,16486.02,16484.52,16485.74,213
2024-01-02T20:19:00+00:00,16489.77,16492.66,16489.68,16491.09,174
2024-01-02T20:20:00+00:00,16489.81,16490.92,16488.73,16489.45,329
2024-01-02T20:21:00+00:00,16489.26,16491.74,16488.94,16489.83,412
2024-01-02T20:22:00+00:00,16490.86,16491.26,16488.55,16489.78,394
2024-01-02T20:23:00+00:00,16485.75,16486.83,16483.99,16486.74,416
2024-01-02T20:24:00+00:00,16485.33,16485.84,16482.83,16484.12,495
2024-01-02T20:25:00+00:00,16483.48,16483.77,16481.88,16482.98,465
2024-01-02T20:26:00+00:00,16480.79,16483.1,16480.17,16482.05,381
2024-01-02T20:27:00+00:00,16478.77,16479.93,16477.4,16478.87,435
2024-01-02T20:28:00+00:00,16478.79,16479.13,16477.61,16477.95,335
2024-01-02T20:29:00+00:00,16480.17,16481.65,16479.77,16480.52,445
2024-01-02T20:30:00+00:00,16478.69,16484.48,16477.69,16481.08,93
2024-01-02T20:31:00+00:00,16481.08,16481.73,16480.14,16480.95,283
2024-01-02T20:32:00+00:00,16479.53,16480.61,16479.29,16480.17,84
2024-01-02T20:33:00+00:00,16477.8,16481.16,16476.25,16479.41,381
2024-01-02T20:34:00+00:00,16481.76,16482.85,16480.25,16482.01,219
2024-01-02T20:35:00+00:00,16479.07,16480.2,16477.86,16480.07,144
2024-01-02T20:36:00+00:00,16482.8,16483.99,16479.97,16480.95,269
2024-01-02T20:37:00+00:00,16479.55,16481.64,16477.62,16481.09,464
2024-01-02T20:38:00+00:00,16480.26,16482.82,16479.73,16481.4,108
2024-01-02T20:39:00+00:00,16482.02,16485.2,16481.72,16483.52,355
2024-01-02T20:40:00+00:00,16481.05,16481.82,16480.34,16481.09,394
2024-01-02T20:41:00+00:00,16480.76,16481.14,16480.02,16480.35,118
2024-01-02T20:42:00+00:00,16480.83,16481.63,16480.08,16480.85,355
2024-01-02T20:43:00+00:00,16482.33,16483.08,16480.77,16482.41,405
2024-01-02T20:44:00+00:00,16485.14,16486.76,16484.95,16486.12,481
2024-01-02T20:45:00+00:00,16486.95,16487.35,16486.82,16487.25,119
2024-01-02T20:46:00+00:00,16488.49,16489.15,16485.72,16486.9,413
2024-01-02T20:47:00+00:00,16489.53,16489.79,16488.26,16488.41,439
2024-01-02T20:48:00+00:00,16489.37,16490.35,16488.99,16489.28,445
2024-01-02T20:49:00+00:00,16486.75,16487.19,16485.39,16485.78,446
2024-01-02T20:50:00+00:00,16480.18,16480.7,16479.53,16479.61,161
2024-01-02T20:51:00+00:00,16478.92,16479.89,16476.82,16478.58,202
2024-01-02T20:52:00+00:00,16478.83,16481.23,16476.78,16478.85,110
2024-01-02T20:53:00+00:00,16481.12,16481.72,16479.05,16480.53,229
2024-01-02T20:54:00+00:00,16482.07,16482.79,16481.45,16481.93,462
2024-01-02T20:55:00+00:00,16479.83,16480.12,16478.0,16479.46,215
2024-01-02T20:56:00+00:00,16480.8,16482.11,16476.76,16479.33,467
2024-01-02T20:57:00+00:00,16481.97,16482.57,16478.88,16481.5,191
2024-01-02T20:58:00+00:00,16480.92,16482.22,16480.37,16481.54,439
2024-01-02T20:59:00+00:00,16477.93,16478.99,16475.64,16476.96,371
2024-01-02T21:00:00+00:00,16476.05,16477.89,16473.49,16474.69,192
2024-01-02T21:01:00+00:00,16476.5,16477.83,16475.25,16475.64,347
2024-01-02T21:02:00+00:00,16480.46,16482.39,16478.6,16480.31,233
2024-01-02T21:03:00+00:00,16481.93,16484.46,16478.3,16480.19,472
2024-01-02T21:04:00+00:00,16482.11,16483.07,16480.51,16481.88,298
2024-01-02T21:05:00+00:00,16480.71,16480.74,16478.55,16478.92,370
2024-01-02T21:06:00+00:00,16480.07,16483.48,16480.03,16481.81,269
2024-01-02T21:07:00+00:00,16481.17,16483.05,16479.89,16481.88,131
2024-01-02T21:08:00+00:00,16482.72,16484.92,16481.18,16484.29,382
2024-01-02T21:09:00+00:00,16485.56,16486.44,16483.81,16485.81,169
2024-01-02T21:10:00+00:00,16484.54,16485.28,16483.12,16484.81,315
2024-01-02T21:11:00+00:00,16485.63,16486.37,16483.5,16485.59,490
2024-01-02T21:12:00+00:00,16484.91,16485.86,16484.84,16485.35,210
2024-01-02T21:13:00+00:00,16483.41,16485.87,16481.93,16484.25,497
2024-01-02T21:14:00+00:00,16489.66,16490.82,16486.83,16488.56,275
2024-01-02T21:15:00+00:00,16487.89,16488.6,16485.2,16488.57,365
2024-01-02T21:16:00+00:00,16485.36,16487.2,16485.34,16486.92,246
2024-01-02T21:17:00+00:00,16483.53,16484.8,16482.66,16484.57,380
2024-01-02T21:18:00+00:00,16486.61,16487.58,16485.06,16485.39,484
2024-01-02T21:19:00+00:00,16483.97,16484.43,16480.41,16481.98,146
2024-01-02T21:20:00+00:00,16482.54,16485.4,16481.2,16484.54,107
2024-01-02T21:21:00+00:00,16482.53,16485.74,16481.44,16483.47,56
2024-01-02T21:22:00+00:00,16486.99,16489.82,16485.95,16488.06,399
2024-01-02T21:23:00+00:00,16486.69,16487.49,16486.66,16487.02,350
2024-01-02T21:24:00+00:00,16487.97,16488.09,16487.62,16487.99,371
2024-01-02T21:25:00+00:00,16485.16,16486.24,16483.72,16484.28,377
2024-01-02T21:26:00+00:00,16482.53,16483.66,16481.72,16482.64,463
2024-01-02T21:27:00+00:00,16483.0,16484.91,16481.95,16483.17,382
2024-01-02T21:28:00+00:00,16482.11,16483.95,16481.75,16481.98,94
2024-01-02T21:29:00+00:00,16482.08,16482.39,16481.35,16481.61,391
2024-01-02T21:30:00+00:00,16480.45,16483.69,16480.24,16482.4,227
2024-01-02T21:31:00+00:00,16479.25,16480.42,16478.54,16480.28,114
2024-01-02T21:32:00+00:00,16479.03,16481.02,16478.15,16480.42,269
2024-01-02T21:33:00+00:00,16479.36,16480.01,16477.83,16479.64,89
2024-01-02T21:34:00+00:00,16477.02,16479.12,16476.67,16478.3,445
2024-01-02T21:35:00+00:00,16478.75,16478.89,16477.71,16478.57,310
2024-01-02T21:36:00+00:00,16481.99,16482.21,16480.22,16482.19,141
2024-01-02T21:37:00+00:00,16486.62,16489.13,16483.92,16484.78,429
2024-01-02T21:38:00+00:00,16484.15,16487.25,16483.2,16484.58,342
2024-01-02T21:39:00+00:00,16487.38,16489.16,16486.94,16488.55,461
2024-01-02T21:40:00+00:00,16487.32,16488.75,16484.8,16486.18,209
2024-01-02T21:41:00+00:00,16484.36,16486.36,16484.32,16485.56,338
2024-01-02T21:42:00+00:00,16484.36,16486.66,16480.23,16485.51,447
2024-01-02T21:43:00+00:00,16484.75,16485.72,16483.85,16485.66,53
2024-01-02T21:44:00+00:00,16484.58,16485.02,16483.63,16483.69,221
2024-01-02T21:45:00+00:00,16485.41,16486.54,16482.83,16484.4,103
2024-01-02T21:46:00+00:00,16487.9,16489.37,16483.76,16484.41,193
2024-01-02T21:47:00+00:00,16487.1,16488.26,16485.78,16486.66,408
2024-01-02T21:48:00+00:00,16487.07,16489.11,16485.36,16487.53,251
2024-01-02T21:49:00+00:00,16488.25,16491.09,16486.62,16487.85,171
2024-01-02T21:50:00+00:00,16487.75,16488.29,16486.53,16487.06,281
2024-01-02T21:51:00+00:00,16484.85,16485.77,16482.85,16485.16,349
2024-01-02T21:52:00+00:00,16485.83,16486.15,16484.22,16485.04,444
2024-01-02T21:53:00+00:00,16487.07,16487.55,16486.47,16487.49,130
2024-01-02T21:54:00+00:00,16486.96,16488.82,16486.44,16487.25,125
2024-01-02T21:55:00+00:00,16491.81,16492.7,16490.52,16491.65,396
2024-01-02T21:56:00+00:00,16491.48,16494.11,16490.1,16491.04,331
2024-01-02T21:57:00+00:00,16488.23,16489.23,16487.61,16489.01,56
2024-01-02T21:58:00+00:00,16491.91,16492.7,16490.05,16491.53,380
2024-01-02T21:59:00+00:00,16494.04,16494.45,16493.47,16493.7,83
2024-01-02T22:00:00+00:00,16495.12,16495.61,16493.02,16494.28,112
2024-01-02T22:01:00+00:00,16491.93,16492.71,16490.03,16491.39,470
2024-01-02T22:02:00+00:00,16490.0,16491.11,16488.41,16490.26,190
2024-01-02T22:03:00+00:00,16494.01,16497.34,16493.65,16495.71,175
2024-01-02T22:04:00+00:00,16492.21,16494.38,16491.21,16493.46,264
2024-01-02T22:05:00+00:00,16494.35,16496.95,16494.08,16495.28,460
2024-01-02T22:06:00+00:00,16493.48,16494.75,16490.62,16492.7,226
2024-01-02T22:07:00+00:00,16494.66,16495.24,16493.04,16493.53,213
2024-01-02T22:08:00+00:00,16493.46,16494.68,16492.97,16493.77,233
2024-01-02T22:09:00+00:00,16491.74,16492.29,16488.61,16488.7,386
2024-01-02T22:10:00+00:00,16492.45,16494.35,16491.62,16491.88,344
2024-01-02T22:11:00+00:00,16487.46,16488.86,16483.9,16485.72,482
2024-01-02T22:12:00+00:00,16487.88,16489.67,16485.94,16486.95,410
2024-01-02T22:13:00+00:00,16488.98,16490.4,16487.28,16487.88,146
2024-01-02T22:14:00+00:00,16490.3,16492.53,16490.15,16492.25,78
2024-01-02T22:15:00+00:00,16491.94,16492.42,16491.93,16492.38,364
2024-01-02T22:16:00+00:00,16492.56,16495.19,16491.29,16491.88,61
2024-01-02T22:17:00+00:00,16491.39,16491.98,16490.94,16491.61,319
2024-01-02T22:18:00+00:00,16492.63,16494.87,16492.19,16492.83,204
2024-01-02T22:19:00+00:00,16493.72,16496.42,16492.44,16496.27,377
2024-01-02T22:20:00+00:00,16497.12,16501.02,16496.16,16498.21,452
2024-01-02T22:21:00+00:00,16492.41,16494.33,16491.33,16493.86,425
2024-01-02T22:22:00+00:00,16492.32,16495.33,16491.19,16492.43,444
2024-01-02T22:23:00+00:00,16492.2,16494.37,16490.37,16491.99,363
2024-01-02T22:24:00+00:00,16493.39,16493.64,16492.83,16492.85,213
2024-01-02T22:25:00+00:00,16491.74,16493.89,16490.75,16492.29,377
2024-01-02T22:26:00+00:00,16490.16,16491.33,16489.77,16491.27,452
2024-01-02T22:27:00+00:00,16489.08,16490.55,16487.79,16489.07,135
2024-01-02T22:28:00+00:00,16490.25,16491.29,16489.05,16490.16,492
2024-01-02T22:29:00+00:00,16491.11,16491.8,16489.81,16491.6,459
2024-01-02T22:30:00+00:00,16492.62,16495.3,16491.72,16492.38,242
2024-01-02T22:31:00+00:00,16493.79,16496.98,16492.61,16493.88,223
2024-01-02T22:32:00+00:00,16490.82,16491.22,16490.15,16491.18,272
2024-01-02T22:33:00+00:00,16491.11,16491.42,16490.36,16491.2,406
2024-01-02T22:34:00+00:00,16486.1,16486.54,16485.48,16485.64,251
2024-01-02T22:35:00+00:00,16486.29,16487.56,16485.35,16486.91,268
2024-01-02T22:36:00+00:00,16491.35,16492.32,16489.43,16490.1,376
2024-01-02T22:37:00+00:00,16491.37,16492.3,16490.52,16491.73,253
2024-01-02T22:38:00+00:00,16487.54,16489.26,16486.3,16487.18,245
2024-01-02T22:39:00+00:00,16488.01,16489.19,16486.67,16489.08,165
2024-01-02T22:40:00+00:00,16489.1,16492.0,16487.63,16490.5,463
2024-01-02T22:41:00+00:00,16489.76,16492.37,16488.95,16491.08,480
2024-01-02T22:42:00+00:00,16490.27,16491.15,16488.83,16490.76,170
2024-01-02T22:43:00+00:00,16488.42,16490.3,16487.33,16488.74,307
2024-01-02T22:44:00+00:00,16486.16,16487.65,16482.97,16484.73,279
2024-01-02T22:45:00+00:00,16491.37,16494.37,16490.99,16492.22,114
2024-01-02T22:46:00+00:00,16491.28,16492.02,16490.72,16491.02,354
2024-01-02T22:47:00+00:00,16490.12,16492.11,16489.89,16491.73,248
2024-01-02T22:48:00+00:00,16487.51,16489.48,16487.34,16488.34,408
2024-01-02T22:49:00+00:00,16487.05,16488.15,16486.45,16487.07,125
2024-01-02T22:50:00+00:00,16484.87,16485.68,16483.22,16485.56,452
2024-01-02T22:51:00+00:00,16487.19,16488.92,16486.17,16488.23,246
2024-01-02T22:52:00+00:00,16485.17,16485.62,16483.8,16485.49,398
2024-01-02T22:53:00+00:00,16487.44,16488.27,16486.63,16487.32,171
2024-01-02T22:54:00+00:00,16489.91,16491.06,16488.47,16489.59,209
2024-01-02T22:55:00+00:00,16492.54,16493.68,16492.03,16493.5,494
2024-01-02T22:56:00+00:00,16493.52,16495.58,16492.05,16492.88,359
2024-01-02T22:57:00+00:00,16495.57,16496.11,16493.32,16495.49,429
2024-01-02T22:58:00+00:00,16493.53,16493.82,16493.17,16493.28,413
2024-01-02T22:59:00+00:00,16492.36,16494.19,16490.37,16492.72,64
2024-01-02T23:00:00+00:00,16495.88,16496.28,16494.31,16494.69,234
2024-01-02T23:01:00+00:00,16494.59,16495.23,16492.94,16494.21,375
2024-01-02T23:02:00+00:00,16496.93,16498.86,16494.06,16497.47,292
2024-01-02T23:03:00+00:00,16498.56,16500.09,16496.38,16498.78,433
2024-01-02T23:04:00+00:00,16499.27,16499.82,16498.01,16499.76,159
2024-01-02T23:05:00+00:00,16497.4,16497.82,16495.13,16495.98,259
2024-01-02T23:06:00+00:00,16492.67,16494.2,16492.04,16493.83,138
2024-01-02T23:07:00+00:00,16492.89,16492.94,16490.72,16492.91,206
2024-01-02T23:08:00+00:00,16491.16,16494.51,16490.37,16492.0,161
2024-01-02T23:09:00+00:00,16489.42,16491.21,16488.34,16490.67,102
2024-01-02T23:10:00+00:00,16498.3,16499.96,16496.81,16499.48,194
2024-01-02T23:11:00+00:00,16497.06,16500.78,16495.66,16497.48,377
2024-01-02T23:12:00+00:00,16496.93,16499.39,16495.02,16495.47,314
2024-01-02T23:13:00+00:00,16495.52,16496.26,16491.85,16493.88,357
2024-01-02T23:14:00+00:00,16494.28,16494.49,16493.03,16494.03,264
2024-01-02T23:15:00+00:00,16493.01,16497.97,16491.08,16494.6,467
2024-01-02T23:16:00+00:00,16496.19,16497.66,16494.73,16495.3,393
2024-01-02T23:17:00+00:00,16490.52,16492.2,16488.98,16491.35,335
2024-01-02T23:18:00+00:00,16491.56,16492.32,16490.83,16491.65,143
2024-01-02T23:19:00+00:00,16489.53,16490.01,16486.91,16487.62,164
2024-01-02T23:20:00+00:00,16487.45,16489.24,16487.38,16488.19,485
2024-01-02T23:21:00+00:00,16489.88,16490.93,16488.69,16489.87,367
2024-01-02T23:22:00+00:00,16494.13,16494.14,16491.34,16492.09,77
2024-01-02T23:23:00+00:00,16494.91,16496.01,16494.29,16494.34,341
2024-01-02T23:24:00+00:00,16497.95,16501.97,16497.74,16500.09,220
2024-01-02T23:25:00+00:00,16499.68,16499.75,16499.56,16499.65,190
2024-01-02T23:26:00+00:00,16502.01,16502.33,16500.02,16500.48,116
2024-01-02T23:27:00+00:00,16496.7,16499.35,16494.93,16496.79,246
2024-01-02T23:28:00+00:00,16499.94,16502.86,16498.14,16499.71,321
2024-01-02T23:29:00+00:00,16498.19,16499.42,16497.54,16498.79,405
2024-01-02T23:30:00+00:00,16498.62,16500.56,16498.47,16499.71,73
2024-01-02T23:31:00+00:00,16499.56,16500.51,16497.96,16500.29,222
2024-01-02T23:32:00+00:00,16497.38,16501.49,16495.39,16498.5,134
2024-01-02T23:33:00+00:00,16498.64,16499.35,16496.16,16496.65,422
2024-01-02T23:34:00+00:00,16498.48,16499.54,16497.13,16499.35,455
2024-01-02T23:35:00+00:00,16502.12,16502.17,16499.58,16501.06,74
2024-01-02T23:36:00+00:00,16500.08,16502.68,16499.52,16501.24,277
2024-01-02T23:37:00+00:00,16499.86,16501.79,16499.75,16501.11,405
2024-01-02T23:38:00+00:00,16500.31,16500.57,16498.45,16500.11,408
2024-01-02T23:39:00+00:00,16500.9,16502.55,16499.73,16501.04,110
2024-01-02T23:40:00+00:00,16500.53,16500.55,16497.97,16498.37,153
2024-01-02T23:41:00+00:00,16495.16,16496.98,16493.88,16496.17,156
2024-01-02T23:42:00+00:00,16494.0,16494.94,16493.51,16494.75,343
2024-01-02T23:43:00+00:00,16495.06,16496.27,16494.14,16494.91,420
2024-01-02T23:44:00+00:00,16493.04,16495.11,16492.11,16494.06,75
2024-01-02T23:45:00+00:00,16494.67,16495.63,16494.33,16494.57,460
2024-01-02T23:46:00+00:00,16492.72,16495.96,16492.59,16494.4,120
2024-01-02T23:47:00+00:00,16492.98,16493.79,16491.83,16492.84,368
2024-01-02T23:48:00+00:00,16493.96,16494.75,16491.47,16492.38,283
2024-01-02T23:49:00+00:00,16494.06,16496.11,16492.32,16494.84,382
2024-01-02T23:50:00+00:00,16494.79,16497.25,16492.49,16495.83,103
2024-01-02T23:51:00+00:00,16493.81,16495.68,16492.1,16495.09,142
2024-01-02T23:52:00+00:00,16491.18,16492.72,16489.48,16490.89,116
2024-01-02T23:53:00+00:00,16488.95,16490.82,16488.11,16489.84,82
2024-01-02T23:54:00+00:00,16490.23,16491.97,16489.16,16489.33,339
2024-01-02T23:55:00+00:00,16487.31,16489.76,16486.27,16488.75,402
2024-01-02T23:56:00+00:00,16486.45,16487.24,16485.43,16486.47,247
2024-01-02T23:57:00+00:00,16490.0,16491.56,16488.97,16490.28,55
2024-01-02T23:58:00+00:00,16488.18,16491.2,16487.85,16489.29,301
2024-01-02T23:59:00+00:00,16487.65,16488.74,16486.25,16488.49,331
2024-01-03T00:00:00+00:00,16486.1,16488.06,16485.69,16486.73,488
2024-01-03T00:01:00+00:00,16483.98,16486.57,16483.74,16484.6,59
2024-01-03T00:02:00+00:00,16486.67,16486.68,16484.85,16486.23,366
2024-01-03T00:03:00+00:00,16486.76,16488.37,16485.92,16486.59,283
2024-01-03T00:04:00+00:00,16489.31,16490.27,16487.84,16489.99,367
2024-01-03T00:05:00+00:00,16489.34,16490.45,16488.35,16489.59,99
2024-01-03T00:06:00+00:00,16489.83,16491.73,16488.64,16489.61,317
2024-01-03T00:07:00+00:00,16489.72,16491.31,16488.88,16490.19,470
2024-01-03T00:08:00+00:00,16488.2,16491.07,16487.14,16490.05,251
2024-01-03T00:09:00+00:00,16493.84,16495.23,16492.83,16494.84,437
2024-01-03T00:10:00+00:00,16490.45,16491.82,16489.94,16490.12,387
2024-01-03T00:11:00+00:00,16486.76,16487.13,16486.74,16487.02,426
2024-01-03T00:12:00+00:00,16492.42,16493.59,16489.65,16492.36,140
2024-01-03T00:13:00+00:00,16491.54,16491.76,16490.78,16491.29,386
2024-01-03T00:14:00+00:00,16487.5,16487.69,16484.85,16487.66,440
2024-01-03T00:15:00+00:00,16487.79,16489.04,16486.95,16488.49,462
2024-01-03T00:16:00+00:00,16489.7,16491.59,16488.24,16488.8,490
2024-01-03T00:17:00+00:00,16491.68,16493.97,16491.4,16493.18,157
2024-01-03T00:18:00+00:00,16490.54,16492.02,16488.63,16490.36,141
2024-01-03T00:19:00+00:00,16489.53,16490.84,16489.0,16490.58,230
2024-01-03T00:20:00+00:00,16487.81,16489.86,16486.65,16489.19,323
2024-01-03T00:21:00+00:00,16484.09,16486.24,16482.73,16485.72,62
2024-01-03T00:22:00+00:00,16484.07,16484.76,16483.31,16484.43,399
2024-01-03T00:23:00+00:00,16478.32,16480.03,16477.39,16479.66,435
2024-01-03T00:24:00+00:00,16476.33,16476.82,16474.88,16475.58,164
2024-01-03T00:25:00+00:00,16474.17,16474.33,16471.22,16473.31,458
2024-01-03T00:26:00+00:00,16472.17,16474.19,16470.34,16473.85,400
2024-01-03T00:27:00+00:00,16474.61,16476.68,16474.54,16475.77,367
2024-01-03T00:28:00+00:00,16476.63,16477.48,16475.37,16477.18,238
2024-01-03T00:29:00+00:00,16475.33,16476.99,16473.17,16474.43,149
2024-01-03T00:30:00+00:00,16475.38,16476.09,16474.11,16474.78,243
2024-01-03T00:31:00+00:00,16477.64,16477.71,16476.53,16477.24,483
2024-01-03T00:32:00+00:00,16477.67,16478.34,16476.33,16476.94,76
2024-01-03T00:33:00+00:00,16478.64,16479.2,16476.67,16477.52,454
2024-01-03T00:34:00+00:00,16476.51,16477.96,16476.37,16476.93,84
2024-01-03T00:35:00+00:00,16478.15,16479.32,16477.32,16477.65,228
2024-01-03T00:36:00+00:00,16478.78,16479.77,16477.58,16477.98,321
2024-01-03T00:37:00+00:00,16480.69,16481.74,16478.95,16481.72,108
2024-01-03T00:38:00+00:00,16479.86,16482.25,16477.66,16481.32,399
2024-01-03T00:39:00+00:00,16477.55,16477.72,16476.02,16476.58,181
2024-01-03T00:40:00+00:00,16475.31,16477.74,16473.78,16476.56,278
2024-01-03T00:41:00+00:00,16477.42,16478.67,16476.56,16478.05,92
2024-01-03T00:42:00+00:00,16479.02,16480.39,16478.58,16479.99,393
2024-01-03T00:43:00+00:00,16478.85,16479.75,16476.74,16478.83,155
2024-01-03T00:44:00+00:00,16475.9,16477.66,16474.18,16477.35,432
2024-01-03T00:45:00+00:00,16472.32,16472.39,16471.92,16472.24,87
2024-01-03T00:46:00+00:00,16476.15,16476.71,16474.75,16474.88,248
2024-01-03T00:47:00+00:00,16476.59,16477.97,16475.5,16477.48,110
2024-01-03T00:48:00+00:00,16474.25,16475.62,16472.0,16473.61,87
2024-01-03T00:49:00+00:00,16472.36,16473.98,16470.59,16473.52,360
2024-01-03T00:50:00+00:00,16476.41,16476.87,16474.42,16475.14,323
2024-01-03T00:51:00+00:00,16474.09,16475.69,16471.86,16475.01,201
2024-01-03T00:52:00+00:00,16474.86,16477.24,16473.73,16474.27,241
2024-01-03T00:53:00+00:00,16471.95,16472.42,16471.35,16471.82,71
2024-01-03T00:54:00+00:00,16474.57,16475.25,16472.22,16472.89,421
2024-01-03T00:55:00+00:00,16477.27,16479.15,16476.13,16478.27,132
2024-01-03T00:56:00+00:00,16479.68,16480.27,16478.04,16478.78,77
2024-01-03T00:57:00+00:00,16477.48,16478.81,16475.16,16475.21,331
2024-01-03T00:58:00+00:00,16479.65,16480.45,16476.6,16479.19,232
2024-01-03T00:59:00+00:00,16477.51,16478.89,16476.53,16477.54,149
2024-01-03T01:00:00+00:00,16476.59,16477.28,16474.11,16475.45,236
2024-01-03T01:01:00+00:00,16475.22,16475.73,16472.03,16472.94,452
2024-01-03T01:02:00+00:00,16476.31,16477.2,16472.65,16473.94,499
2024-01-03T01:03:00+00:00,16476.85,16477.92,16475.48,16477.7,105
2024-01-03T01:04:00+00:00,16479.69,16481.68,16478.64,16479.59,184
2024-01-03T01:05:00+00:00,16480.65,16481.01,16477.27,16479.77,484
2024-01-03T01:06:00+00:00,16480.24,16480.84,16477.42,16479.63,332
2024-01-03T01:07:00+00:00,16477.82,16481.09,16477.38,16479.39,126
2024-01-03T01:08:00+00:00,16477.34,16479.27,16476.79,16477.13,311
2024-01-03T01:09:00+00:00,16479.69,16480.58,16479.43,16479.49,462
2024-01-03T01:10:00+00:00,16482.03,16482.82,16481.19,16482.17,339
2024-01-03T01:11:00+00:00,16483.34,16483.46,16481.4,16482.78,233
2024-01-03T01:12:00+00:00,16487.9,16488.83,16487.49,16487.66,315
2024-01-03T01:13:00+00:00,16491.11,16492.41,16489.95,16490.2,73
2024-01-03T01:14:00+00:00,16493.61,16496.73,16492.97,16494.83,429
2024-01-03T01:15:00+00:00,16492.1,16493.85,16490.55,16493.05,237
2024-01-03T01:16:00+00:00,16487.74,16489.43,16486.91,16489.0,257
2024-01-03T01:17:00+00:00,16487.44,16490.78,16487.32,16489.41,359
2024-01-03T01:18:00+00:00,16492.48,16492.8,16490.98,16491.95,126
2024-01-03T01:19:00+00:00,16492.53,16493.0,16491.94,16492.88,167
2024-01-03T01:20:00+00:00,16491.05,16492.7,16489.46,16491.52,381
2024-01-03T01:21:00+00:00,16491.16,16492.67,16490.53,16490.95,132
2024-01-03T01:22:00+00:00,16493.3,16493.73,16491.61,16492.98,314
2024-01-03T01:23:00+00:00,16497.5,16497.71,16496.25,16496.34,418
2024-01-03T01:24:00+00:00,16494.78,16496.81,16493.72,16496.53,296
2024-01-03T01:25:00+00:00,16495.3,16497.55,16494.04,16495.83,470
